2 5 139 244 -191 -462
2 5 139 244 0 -500
2 5 147 198 -183 0
2 5 151 225 -244 -407
2 5 155 199 -104 0
2 5 155 202 -104 0
2 5 155 203 -104 0
2 5 155 223 -233 -285
2 5 158 223 -168 -357
2 5 162 199 -235 0
2 5 163 202 -261 0
2 5 165 240 -345 -361
2 5 165 241 -345 -361
2 5 166 202 -287 0
2 5 168 245 -345 -361
2 5 171 244 -378 -326
2 5 171 247 -353 -353
2 5 172 209 -438 -76
2 5 172 246 -378 -326
2 5 172 247 -353 -353
2 5 176 210 -471 23
2 5 178 211 -444 0
2 5 193 209 -366 18
2 5 194 211 -340 0
2 5 195 211 -340 0
1 6 137 208 -198 -369
1 6 139 224 0 -500
1 6 144 230 -156 -474
1 6 149 210 -468 -70
1 6 149 211 -466 -81
1 6 150 225 -335 -371
1 6 151 225 -335 -371
3 12 62 466 0 -471
3 12 106 465 78 -221
3 12 138 441 0 157
3 12 140 341 -21 421
3 12 145 344 -86 385
3 12 146 342 -102 408
3 12 149 355 -230 384
3 12 163 333 -345 361
3 12 167 482 -70 -465
3 12 171 332 -287 408
3 12 171 353 -339 250
3 12 176 362 -459 114
3 12 179 329 -345 361
3 12 180 328 -345 361
3 12 180 328 -335 371
3 12 180 341 -335 371
3 12 180 360 -387 271
3 12 180 361 -457 125
3 12 186 360 -361 345
3 12 198 361 -425 139
2 11 93 427 -500 0
2 11 139 338 -62 -115
2 11 149 367 -191 182
2 11 152 323 -159 445
2 11 155 354 -94 90
2 11 156 355 -113 108
2 11 156 355 -96 123
2 11 158 311 -335 371
2 11 158 350 -185 0
2 11 160 333 -189 180
2 11 160 334 -189 180
2 11 160 335 -189 180
2 11 160 336 -189 180
2 11 160 337 -189 180
2 11 160 338 -189 180
2 11 160 339 -189 180
2 11 160 340 -189 180
2 11 160 341 -189 180
2 11 160 342 -189 180
2 11 160 343 -189 180
2 11 160 344 -189 180
2 11 160 345 -189 180
2 11 160 345 -176 194
2 11 160 346 -189 180
2 11 160 347 -189 180
2 11 160 348 -189 180
2 11 160 348 -176 194
2 11 160 349 -189 180
2 11 160 350 -189 180
2 11 160 351 -189 180
2 11 166 342 -292 339
2 11 168 318 -500 0
2 11 173 340 -447 0
2 11 173 343 -361 345
2 11 180 318 -500 0
2 11 187 326 -345 361
2 11 188 369 -492 85
2 11 190 371 -498 37
2 11 191 371 -498 37
1 9 52 365 0 -447
1 9 134 299 -447 0
1 9 135 303 -392 -48
1 9 142 289 -132 482
1 9 142 304 -446 -43
1 9 142 323 -121 -484
1 9 149 294 -466 179
1 9 150 323 -316 -386
1 9 152 321 -371 -335
1 9 154 293 -500 0
